country_fr,iso3c,year,week,deaths_total,deaths_covid,baseline,diff_totals,diff_totals_perc
Espagne,ESP,2017,46,8063,NA,8038,25,0.3
Espagne,ESP,2017,47,8169,NA,8101,68,0.8
Espagne,ESP,2017,48,8257,NA,8198,59,0.7
Espagne,ESP,2017,49,8620,NA,8184,436,5.3
Espagne,ESP,2017,50,9262,NA,8606,656,7.6
Espagne,ESP,2017,51,9628,NA,8826,802,9.1
Espagne,ESP,2017,52,10412,NA,9258,1154,12.5
Espagne,ESP,2018,1,11204,NA,9929,1275,12.8
Espagne,ESP,2018,2,10905,NA,10252,653,6.4
Espagne,ESP,2018,3,10981,NA,10395,586,5.6
Espagne,ESP,2018,4,10324,NA,10006,318,3.2
Espagne,ESP,2018,5,9893,NA,9738,155,1.6
Espagne,ESP,2018,6,10015,NA,9477,538,5.7
Espagne,ESP,2018,7,10105,NA,9240,865,9.4
Espagne,ESP,2018,8,9656,NA,9052,604,6.7
Espagne,ESP,2018,9,9599,NA,8884,715,8
Espagne,ESP,2018,10,9203,NA,8664,539,6.2
Espagne,ESP,2018,11,8862,NA,8445,417,4.9
Espagne,ESP,2018,12,8616,NA,8201,415,5.1
Espagne,ESP,2018,13,8628,NA,8250,378,4.6
Espagne,ESP,2018,14,8414,NA,8077,337,4.2
Espagne,ESP,2018,15,8335,NA,8011,324,4
Espagne,ESP,2018,16,8112,NA,7769,343,4.4
Espagne,ESP,2018,17,7735,NA,7653,82,1.1
Espagne,ESP,2018,18,7359,NA,7557,-198,-2.6
Espagne,ESP,2018,19,7595,NA,7579,16,0.2
Espagne,ESP,2018,20,7511,NA,7518,-7,-0.1
Espagne,ESP,2018,21,7527,NA,7482,45,0.6
Espagne,ESP,2018,22,7306,NA,7318,-12,-0.2
Espagne,ESP,2018,23,7109,NA,7316,-207,-2.8
Espagne,ESP,2018,24,7154,NA,7281,-127,-1.7
Espagne,ESP,2018,25,7713,NA,7569,144,1.9
Espagne,ESP,2018,26,7698,NA,7436,262,3.5
Espagne,ESP,2018,27,7305,NA,7504,-199,-2.7
Espagne,ESP,2018,28,7366,NA,7365,1,0
Espagne,ESP,2018,29,7186,NA,7279,-93,-1.3
Espagne,ESP,2018,30,7155,NA,7255,-100,-1.4
Espagne,ESP,2018,31,7731,NA,7470,261,3.5
Espagne,ESP,2018,32,8003,NA,7434,569,7.7
Espagne,ESP,2018,33,7194,NA,7133,61,0.9
Espagne,ESP,2018,34,7015,NA,7082,-67,-0.9
Espagne,ESP,2018,35,6927,NA,6984,-57,-0.8
Espagne,ESP,2018,36,6906,NA,6920,-14,-0.2
Espagne,ESP,2018,37,6834,NA,6783,51,0.8
Espagne,ESP,2018,38,7153,NA,7048,105,1.5
Espagne,ESP,2018,39,7230,NA,7163,67,0.9
Espagne,ESP,2018,40,7210,NA,7158,52,0.7
Espagne,ESP,2018,41,7437,NA,7251,186,2.6
Espagne,ESP,2018,42,7350,NA,7305,45,0.6
Espagne,ESP,2018,43,7327,NA,7416,-89,-1.2
Espagne,ESP,2018,44,7794,NA,7554,240,3.2
Espagne,ESP,2018,45,8012,NA,7770,242,3.1
Espagne,ESP,2018,46,7999,NA,8038,-39,-0.5
Espagne,ESP,2018,47,7932,NA,8101,-169,-2.1
Espagne,ESP,2018,48,7929,NA,8198,-269,-3.3
Espagne,ESP,2018,49,8051,NA,8184,-133,-1.6
Espagne,ESP,2018,50,8312,NA,8606,-294,-3.4
Espagne,ESP,2018,51,8427,NA,8826,-399,-4.5
Espagne,ESP,2018,52,8650,NA,9258,-608,-6.6
Espagne,ESP,2019,1,9127,NA,9929,-802,-8.1
Espagne,ESP,2019,2,10019,NA,10252,-233,-2.3
Espagne,ESP,2019,3,10473,NA,10395,78,0.8
Espagne,ESP,2019,4,10141,NA,10006,135,1.3
Espagne,ESP,2019,5,9964,NA,9738,226,2.3
Espagne,ESP,2019,6,9676,NA,9477,199,2.1
Espagne,ESP,2019,7,9357,NA,9240,117,1.3
Espagne,ESP,2019,8,9210,NA,9052,158,1.7
Espagne,ESP,2019,9,8919,NA,8884,35,0.4
Espagne,ESP,2019,10,8588,NA,8664,-76,-0.9
Espagne,ESP,2019,11,8202,NA,8445,-243,-2.9
Espagne,ESP,2019,12,8022,NA,8201,-179,-2.2
Espagne,ESP,2019,13,8169,NA,8250,-81,-1
Espagne,ESP,2019,14,8081,NA,8077,4,0
Espagne,ESP,2019,15,8049,NA,8011,38,0.5
Espagne,ESP,2019,16,7802,NA,7769,33,0.4
Espagne,ESP,2019,17,7754,NA,7653,101,1.3
Espagne,ESP,2019,18,7742,NA,7557,185,2.4
Espagne,ESP,2019,19,7726,NA,7579,147,1.9
Espagne,ESP,2019,20,7535,NA,7518,17,0.2
Espagne,ESP,2019,21,7429,NA,7482,-53,-0.7
Espagne,ESP,2019,22,7619,NA,7318,301,4.1
Espagne,ESP,2019,23,7512,NA,7316,196,2.7
Espagne,ESP,2019,24,7010,NA,7281,-271,-3.7
Espagne,ESP,2019,25,7399,NA,7569,-170,-2.2
Espagne,ESP,2019,26,7566,NA,7436,130,1.7
Espagne,ESP,2019,27,8048,NA,7504,544,7.2
Espagne,ESP,2019,28,7457,NA,7365,92,1.2
Espagne,ESP,2019,29,7293,NA,7279,14,0.2
Espagne,ESP,2019,30,7461,NA,7255,206,2.8
Espagne,ESP,2019,31,7128,NA,7470,-342,-4.6
Espagne,ESP,2019,32,7313,NA,7434,-121,-1.6
Espagne,ESP,2019,33,7117,NA,7133,-16,-0.2
Espagne,ESP,2019,34,6908,NA,7082,-174,-2.5
Espagne,ESP,2019,35,6894,NA,6984,-90,-1.3
Espagne,ESP,2019,36,6890,NA,6920,-30,-0.4
Espagne,ESP,2019,37,6928,NA,6783,145,2.1
Espagne,ESP,2019,38,6994,NA,7048,-54,-0.8
Espagne,ESP,2019,39,7019,NA,7163,-144,-2
Espagne,ESP,2019,40,6963,NA,7158,-195,-2.7
Espagne,ESP,2019,41,7297,NA,7251,46,0.6
Espagne,ESP,2019,42,7292,NA,7305,-13,-0.2
Espagne,ESP,2019,43,7516,NA,7416,100,1.3
Espagne,ESP,2019,44,7668,NA,7554,114,1.5
Espagne,ESP,2019,45,7661,NA,7770,-109,-1.4
Espagne,ESP,2019,46,8016,NA,8038,-22,-0.3
Espagne,ESP,2019,47,8213,NA,8101,112,1.4
Espagne,ESP,2019,48,8287,NA,8198,89,1.1
Espagne,ESP,2019,49,7942,NA,8184,-242,-3
Espagne,ESP,2019,50,8239,NA,8606,-367,-4.3
Espagne,ESP,2019,51,8269,NA,8826,-557,-6.3
Espagne,ESP,2019,52,8113,NA,9258,-1145,-12.4
Espagne,ESP,2020,1,8897,0,9929,-1032,-10.4
Espagne,ESP,2020,2,9613,0,10252,-639,-6.2
Espagne,ESP,2020,3,10103,0,10395,-292,-2.8
Espagne,ESP,2020,4,9606,0,10006,-400,-4
Espagne,ESP,2020,5,9637,0,9738,-101,-1
Espagne,ESP,2020,6,9395,0,9477,-82,-0.9
Espagne,ESP,2020,7,8978,0,9240,-262,-2.8
Espagne,ESP,2020,8,8501,0,9052,-551,-6.1
Espagne,ESP,2020,9,7992,0,8884,-892,-10
Espagne,ESP,2020,10,8648,28,8664,-16,-0.2
Espagne,ESP,2020,11,9282,281,8445,837,9.9
Espagne,ESP,2020,12,12658,1873,8201,4457,54.3
Espagne,ESP,2020,13,19184,5158,8250,10934,132.5
Espagne,ESP,2020,14,20611,5715,8077,12534,155.2
Espagne,ESP,2020,15,17218,4434,8011,9207,114.9
Espagne,ESP,2020,16,13114,3793,7769,5345,68.8
Espagne,ESP,2020,17,10322,2540,7653,2669,34.9
Espagne,ESP,2020,18,8822,1791,7557,1265,16.7
Espagne,ESP,2020,19,8567,1307,7579,988,13
Espagne,ESP,2020,20,7550,858,7518,32,0.4
Espagne,ESP,2020,21,7614,-661,7482,132,1.8
Espagne,ESP,2020,22,6978,10,7318,-340,-4.6
Espagne,ESP,2020,23,6254,9,7316,-1062,-14.5
Estonie,EST,2016,1,322,NA,341,-19,-5.6
Estonie,EST,2016,2,334,NA,346,-12,-3.5
Estonie,EST,2016,3,301,NA,340,-39,-11.5
Estonie,EST,2016,4,335,NA,339,-4,-1.2
Estonie,EST,2016,5,319,NA,342,-23,-6.7
Estonie,EST,2016,6,353,NA,343,10,2.9
Estonie,EST,2016,7,276,NA,321,-45,-14
Estonie,EST,2016,8,313,NA,340,-27,-7.9
Estonie,EST,2016,9,317,NA,336,-19,-5.7
Estonie,EST,2016,10,293,NA,329,-36,-10.9
Estonie,EST,2016,11,303,NA,319,-16,-5
Estonie,EST,2016,12,263,NA,307,-44,-14.3
Estonie,EST,2016,13,323,NA,317,6,1.9
Estonie,EST,2016,14,312,NA,298,14,4.7
Estonie,EST,2016,15,307,NA,302,5,1.7
Estonie,EST,2016,16,298,NA,300,-2,-0.7
Estonie,EST,2016,17,295,NA,281,14,5
Estonie,EST,2016,18,304,NA,296,8,2.7
Estonie,EST,2016,19,299,NA,290,9,3.1
Estonie,EST,2016,20,288,NA,298,-10,-3.4
Estonie,EST,2016,21,276,NA,288,-12,-4.2
Estonie,EST,2016,22,277,NA,272,5,1.8
Estonie,EST,2016,23,258,NA,277,-19,-6.9
Estonie,EST,2016,24,276,NA,269,7,2.6
Estonie,EST,2016,25,270,NA,269,1,0.4
Estonie,EST,2016,26,263,NA,269,-6,-2.2
Estonie,EST,2016,27,251,NA,258,-7,-2.7
Estonie,EST,2016,28,270,NA,269,1,0.4
Estonie,EST,2016,29,276,NA,278,-2,-0.7
Estonie,EST,2016,30,264,NA,291,-27,-9.3
Estonie,EST,2016,31,232,NA,270,-38,-14.1
Estonie,EST,2016,32,280,NA,289,-9,-3.1
Estonie,EST,2016,33,285,NA,276,9,3.3
Estonie,EST,2016,34,278,NA,265,13,4.9
Estonie,EST,2016,35,271,NA,276,-5,-1.8
Estonie,EST,2016,36,283,NA,270,13,4.8
Estonie,EST,2016,37,278,NA,266,12,4.5
Estonie,EST,2016,38,295,NA,281,14,5
Estonie,EST,2016,39,305,NA,285,20,7
Estonie,EST,2016,40,282,NA,283,-1,-0.4
Estonie,EST,2016,41,284,NA,278,6,2.2
Estonie,EST,2016,42,313,NA,292,21,7.2
Estonie,EST,2016,43,313,NA,300,13,4.3
Estonie,EST,2016,44,303,NA,300,3,1
Estonie,EST,2016,45,330,NA,280,50,17.9
Estonie,EST,2016,46,299,NA,292,7,2.4
Estonie,EST,2016,47,292,NA,287,5,1.7
Estonie,EST,2016,48,284,NA,296,-12,-4.1
Estonie,EST,2016,49,286,NA,306,-20,-6.5
Estonie,EST,2016,50,312,NA,300,12,4
Estonie,EST,2016,51,309,NA,308,1,0.3
Estonie,EST,2016,52,364,NA,326,38,11.7
Estonie,EST,2017,1,364,NA,341,23,6.7
Estonie,EST,2017,2,393,NA,346,47,13.6
Estonie,EST,2017,3,386,NA,340,46,13.5
Estonie,EST,2017,4,360,NA,339,21,6.2
Estonie,EST,2017,5,392,NA,342,50,14.6
Estonie,EST,2017,6,351,NA,343,8,2.3
Estonie,EST,2017,7,344,NA,321,23,7.2
Estonie,EST,2017,8,337,NA,340,-3,-0.9
Estonie,EST,2017,9,304,NA,336,-32,-9.5
Estonie,EST,2017,10,328,NA,329,-1,-0.3
Estonie,EST,2017,11,296,NA,319,-23,-7.2
Estonie,EST,2017,12,304,NA,307,-3,-1
Estonie,EST,2017,13,322,NA,317,5,1.6
Estonie,EST,2017,14,286,NA,298,-12,-4
Estonie,EST,2017,15,293,NA,302,-9,-3
Estonie,EST,2017,16,285,NA,300,-15,-5
Estonie,EST,2017,17,267,NA,281,-14,-5
Estonie,EST,2017,18,308,NA,296,12,4.1
Estonie,EST,2017,19,319,NA,290,29,10
Estonie,EST,2017,20,292,NA,298,-6,-2
Estonie,EST,2017,21,290,NA,288,2,0.7
Estonie,EST,2017,22,268,NA,272,-4,-1.5
Estonie,EST,2017,23,293,NA,277,16,5.8
Estonie,EST,2017,24,262,NA,269,-7,-2.6
Estonie,EST,2017,25,247,NA,269,-22,-8.2
Estonie,EST,2017,26,272,NA,269,3,1.1
Estonie,EST,2017,27,290,NA,258,32,12.4
Estonie,EST,2017,28,249,NA,269,-20,-7.4
Estonie,EST,2017,29,242,NA,278,-36,-12.9
Estonie,EST,2017,30,296,NA,291,5,1.7
Estonie,EST,2017,31,272,NA,270,2,0.7
Estonie,EST,2017,32,304,NA,289,15,5.2
Estonie,EST,2017,33,260,NA,276,-16,-5.8
Estonie,EST,2017,34,270,NA,265,5,1.9
Estonie,EST,2017,35,305,NA,276,29,10.5
Estonie,EST,2017,36,259,NA,270,-11,-4.1
Estonie,EST,2017,37,265,NA,266,-1,-0.4
Estonie,EST,2017,38,267,NA,281,-14,-5
Estonie,EST,2017,39,271,NA,285,-14,-4.9
Estonie,EST,2017,40,273,NA,283,-10,-3.5
Estonie,EST,2017,41,269,NA,278,-9,-3.2
Estonie,EST,2017,42,285,NA,292,-7,-2.4
Estonie,EST,2017,43,291,NA,300,-9,-3
Estonie,EST,2017,44,324,NA,300,24,8
Estonie,EST,2017,45,262,NA,280,-18,-6.4
Estonie,EST,2017,46,299,NA,292,7,2.4
Estonie,EST,2017,47,267,NA,287,-20,-7
Estonie,EST,2017,48,324,NA,296,28,9.5
Estonie,EST,2017,49,294,NA,306,-12,-3.9
Estonie,EST,2017,50,264,NA,300,-36,-12
Estonie,EST,2017,51,301,NA,308,-7,-2.3
Estonie,EST,2017,52,310,NA,326,-16,-4.9
Estonie,EST,2018,1,328,NA,341,-13,-3.8
Estonie,EST,2018,2,319,NA,346,-27,-7.8
Estonie,EST,2018,3,290,NA,340,-50,-14.7
Estonie,EST,2018,4,338,NA,339,-1,-0.3
Estonie,EST,2018,5,333,NA,342,-9,-2.6
Estonie,EST,2018,6,343,NA,343,0,0
Estonie,EST,2018,7,347,NA,321,26,8.1
Estonie,EST,2018,8,389,NA,340,49,14.4
Estonie,EST,2018,9,391,NA,336,55,16.4
Estonie,EST,2018,10,391,NA,329,62,18.8
Estonie,EST,2018,11,384,NA,319,65,20.4
Estonie,EST,2018,12,361,NA,307,54,17.6
Estonie,EST,2018,13,326,NA,317,9,2.8
Estonie,EST,2018,14,337,NA,298,39,13.1
Estonie,EST,2018,15,319,NA,302,17,5.6
Estonie,EST,2018,16,318,NA,300,18,6
Estonie,EST,2018,17,276,NA,281,-5,-1.8
Estonie,EST,2018,18,269,NA,296,-27,-9.1
Estonie,EST,2018,19,268,NA,290,-22,-7.6
Estonie,EST,2018,20,300,NA,298,2,0.7
Estonie,EST,2018,21,281,NA,288,-7,-2.4
Estonie,EST,2018,22,266,NA,272,-6,-2.2
Estonie,EST,2018,23,262,NA,277,-15,-5.4
Estonie,EST,2018,24,282,NA,269,13,4.8
Estonie,EST,2018,25,277,NA,269,8,3
Estonie,EST,2018,26,261,NA,269,-8,-3
Estonie,EST,2018,27,230,NA,258,-28,-10.9
Estonie,EST,2018,28,280,NA,269,11,4.1
Estonie,EST,2018,29,310,NA,278,32,11.5
Estonie,EST,2018,30,291,NA,291,0,0
Estonie,EST,2018,31,321,NA,270,51,18.9
Estonie,EST,2018,32,302,NA,289,13,4.5
Estonie,EST,2018,33,234,NA,276,-42,-15.2
Estonie,EST,2018,34,261,NA,265,-4,-1.5
Estonie,EST,2018,35,255,NA,276,-21,-7.6
Estonie,EST,2018,36,278,NA,270,8,3
Estonie,EST,2018,37,265,NA,266,-1,-0.4
Estonie,EST,2018,38,284,NA,281,3,1.1
Estonie,EST,2018,39,283,NA,285,-2,-0.7
Estonie,EST,2018,40,273,NA,283,-10,-3.5
Estonie,EST,2018,41,301,NA,278,23,8.3
Estonie,EST,2018,42,282,NA,292,-10,-3.4
Estonie,EST,2018,43,299,NA,300,-1,-0.3
Estonie,EST,2018,44,282,NA,300,-18,-6
Estonie,EST,2018,45,259,NA,280,-21,-7.5
Estonie,EST,2018,46,284,NA,292,-8,-2.7
Estonie,EST,2018,47,289,NA,287,2,0.7
Estonie,EST,2018,48,283,NA,296,-13,-4.4
Estonie,EST,2018,49,316,NA,306,10,3.3
Estonie,EST,2018,50,319,NA,300,19,6.3
Estonie,EST,2018,51,318,NA,308,10,3.2
Estonie,EST,2018,52,329,NA,326,3,0.9
Estonie,EST,2019,1,351,NA,341,10,2.9
Estonie,EST,2019,2,338,NA,346,-8,-2.3
Estonie,EST,2019,3,383,NA,340,43,12.6
Estonie,EST,2019,4,324,NA,339,-15,-4.4
Estonie,EST,2019,5,325,NA,342,-17,-5
Estonie,EST,2019,6,325,NA,343,-18,-5.2
Estonie,EST,2019,7,317,NA,321,-4,-1.2
Estonie,EST,2019,8,322,NA,340,-18,-5.3
Estonie,EST,2019,9,331,NA,336,-5,-1.5
Estonie,EST,2019,10,305,NA,329,-24,-7.3
Estonie,EST,2019,11,294,NA,319,-25,-7.8
Estonie,EST,2019,12,300,NA,307,-7,-2.3
Estonie,EST,2019,13,296,NA,317,-21,-6.6
Estonie,EST,2019,14,257,NA,298,-41,-13.8
Estonie,EST,2019,15,290,NA,302,-12,-4
Estonie,EST,2019,16,299,NA,300,-1,-0.3
Estonie,EST,2019,17,286,NA,281,5,1.8
Estonie,EST,2019,18,301,NA,296,5,1.7
Estonie,EST,2019,19,274,NA,290,-16,-5.5
Estonie,EST,2019,20,313,NA,298,15,5
Estonie,EST,2019,21,303,NA,288,15,5.2
Estonie,EST,2019,22,276,NA,272,4,1.5
Estonie,EST,2019,23,296,NA,277,19,6.9
Estonie,EST,2019,24,257,NA,269,-12,-4.5
Estonie,EST,2019,25,281,NA,269,12,4.5
Estonie,EST,2019,26,279,NA,269,10,3.7
Estonie,EST,2019,27,263,NA,258,5,1.9
Estonie,EST,2019,28,278,NA,269,9,3.3
Estonie,EST,2019,29,286,NA,278,8,2.9
Estonie,EST,2019,30,314,NA,291,23,7.9
Estonie,EST,2019,31,256,NA,270,-14,-5.2
Estonie,EST,2019,32,269,NA,289,-20,-6.9
Estonie,EST,2019,33,323,NA,276,47,17
Estonie,EST,2019,34,251,NA,265,-14,-5.3
Estonie,EST,2019,35,271,NA,276,-5,-1.8
Estonie,EST,2019,36,261,NA,270,-9,-3.3
Estonie,EST,2019,37,254,NA,266,-12,-4.5
Estonie,EST,2019,38,277,NA,281,-4,-1.4
Estonie,EST,2019,39,282,NA,285,-3,-1.1
Estonie,EST,2019,40,305,NA,283,22,7.8
Estonie,EST,2019,41,257,NA,278,-21,-7.6
Estonie,EST,2019,42,286,NA,292,-6,-2.1
Estonie,EST,2019,43,296,NA,300,-4,-1.3
Estonie,EST,2019,44,293,NA,300,-7,-2.3
Estonie,EST,2019,45,271,NA,280,-9,-3.2
Estonie,EST,2019,46,288,NA,292,-4,-1.4
Estonie,EST,2019,47,299,NA,287,12,4.2
Estonie,EST,2019,48,291,NA,296,-5,-1.7
Estonie,EST,2019,49,327,NA,306,21,6.9
Estonie,EST,2019,50,304,NA,300,4,1.3
Estonie,EST,2019,51,305,NA,308,-3,-1
Estonie,EST,2019,52,302,NA,326,-24,-7.4
Estonie,EST,2020,1,294,0,341,-47,-13.8
Estonie,EST,2020,2,331,0,346,-15,-4.3
Estonie,EST,2020,3,316,0,340,-24,-7.1
Estonie,EST,2020,4,300,0,339,-39,-11.5
Estonie,EST,2020,5,308,0,342,-34,-9.9
Estonie,EST,2020,6,274,0,343,-69,-20.1
Estonie,EST,2020,7,322,0,321,1,0.3
Estonie,EST,2020,8,334,0,340,-6,-1.8
Estonie,EST,2020,9,313,0,336,-23,-6.8
Estonie,EST,2020,10,293,0,329,-36,-10.9
Estonie,EST,2020,11,337,0,319,18,5.6
Estonie,EST,2020,12,310,0,307,3,1
Estonie,EST,2020,13,327,3,317,10,3.2
Estonie,EST,2020,14,312,16,298,14,4.7
Estonie,EST,2020,15,313,9,302,11,3.6
Estonie,EST,2020,16,307,12,300,7,2.3
Estonie,EST,2020,17,323,10,281,42,14.9
Estonie,EST,2020,18,298,5,296,2,0.7
Estonie,EST,2020,19,311,6,290,21,7.2
Estonie,EST,2020,20,288,3,298,-10,-3.4
Estonie,EST,2020,21,273,1,288,-15,-5.2
Estonie,EST,2020,22,296,3,272,24,8.8
Estonie,EST,2020,23,264,1,277,-13,-4.7
Estonie,EST,2020,24,272,0,269,3,1.1
Estonie,EST,2020,25,251,0,269,-18,-6.7
Finlande,FIN,2016,1,1184,NA,1186,-2,-0.2
Finlande,FIN,2016,2,1192,NA,1186,6,0.5
Finlande,FIN,2016,3,1249,NA,1178,71,6
Finlande,FIN,2016,4,1186,NA,1149,37,3.2
Finlande,FIN,2016,5,1183,NA,1156,27,2.3
Finlande,FIN,2016,6,1167,NA,1138,29,2.5
Finlande,FIN,2016,7,1047,NA,1100,-53,-4.8
Finlande,FIN,2016,8,1046,NA,1100,-54,-4.9
Finlande,FIN,2016,9,1075,NA,1119,-44,-3.9
Finlande,FIN,2016,10,1023,NA,1095,-72,-6.6
Finlande,FIN,2016,11,1041,NA,1117,-76,-6.8
Finlande,FIN,2016,12,1095,NA,1106,-11,-1
Finlande,FIN,2016,13,1097,NA,1077,20,1.9
Finlande,FIN,2016,14,980,NA,1079,-99,-9.2
Finlande,FIN,2016,15,1010,NA,1040,-30,-2.9
Finlande,FIN,2016,16,1060,NA,1062,-2,-0.2
Finlande,FIN,2016,17,968,NA,1000,-32,-3.2
Finlande,FIN,2016,18,976,NA,1042,-66,-6.3
Finlande,FIN,2016,19,947,NA,987,-40,-4.1
Finlande,FIN,2016,20,963,NA,982,-19,-1.9
Finlande,FIN,2016,21,1023,NA,964,59,6.1
Finlande,FIN,2016,22,980,NA,951,29,3
Finlande,FIN,2016,23,913,NA,981,-68,-6.9
Finlande,FIN,2016,24,947,NA,956,-9,-0.9
Finlande,FIN,2016,25,939,NA,962,-23,-2.4
Finlande,FIN,2016,26,995,NA,957,38,4
Finlande,FIN,2016,27,874,NA,928,-54,-5.8
Finlande,FIN,2016,28,940,NA,958,-18,-1.9
Finlande,FIN,2016,29,949,NA,974,-25,-2.6
Finlande,FIN,2016,30,952,NA,991,-39,-3.9
Finlande,FIN,2016,31,902,NA,952,-50,-5.3
Finlande,FIN,2016,32,919,NA,938,-19,-2
Finlande,FIN,2016,33,946,NA,949,-3,-0.3
Finlande,FIN,2016,34,1006,NA,962,44,4.6
Finlande,FIN,2016,35,991,NA,964,27,2.8
Finlande,FIN,2016,36,991,NA,980,11,1.1
Finlande,FIN,2016,37,922,NA,965,-43,-4.5
Finlande,FIN,2016,38,1012,NA,989,23,2.3
Finlande,FIN,2016,39,983,NA,1004,-21,-2.1
Finlande,FIN,2016,40,986,NA,1031,-45,-4.4
Finlande,FIN,2016,41,1074,NA,1033,41,4
Finlande,FIN,2016,42,994,NA,1013,-19,-1.9
Finlande,FIN,2016,43,1025,NA,1032,-7,-0.7
Finlande,FIN,2016,44,1040,NA,1049,-9,-0.9
Finlande,FIN,2016,45,1071,NA,1019,52,5.1
Finlande,FIN,2016,46,1006,NA,992,14,1.4
Finlande,FIN,2016,47,1099,NA,1016,83,8.2
Finlande,FIN,2016,48,1044,NA,1024,20,2
Finlande,FIN,2016,49,1034,NA,1052,-18,-1.7
Finlande,FIN,2016,50,1069,NA,1061,8,0.8
Finlande,FIN,2016,51,1168,NA,1106,62,5.6
Finlande,FIN,2016,52,1321,NA,1176,145,12.3
Finlande,FIN,2017,1,1273,NA,1186,87,7.3
Finlande,FIN,2017,2,1335,NA,1186,149,12.6
Finlande,FIN,2017,3,1208,NA,1178,30,2.5
Finlande,FIN,2017,4,1145,NA,1149,-4,-0.3
Finlande,FIN,2017,5,1116,NA,1156,-40,-3.5
Finlande,FIN,2017,6,1106,NA,1138,-32,-2.8
Finlande,FIN,2017,7,1122,NA,1100,22,2
Finlande,FIN,2017,8,1124,NA,1100,24,2.2
Finlande,FIN,2017,9,1083,NA,1119,-36,-3.2
Finlande,FIN,2017,10,1048,NA,1095,-47,-4.3
Finlande,FIN,2017,11,1021,NA,1117,-96,-8.6
Finlande,FIN,2017,12,1065,NA,1106,-41,-3.7
Finlande,FIN,2017,13,985,NA,1077,-92,-8.5
Finlande,FIN,2017,14,1059,NA,1079,-20,-1.9
Finlande,FIN,2017,15,998,NA,1040,-42,-4
Finlande,FIN,2017,16,1055,NA,1062,-7,-0.7
Finlande,FIN,2017,17,1006,NA,1000,6,0.6
Finlande,FIN,2017,18,1079,NA,1042,37,3.6
Finlande,FIN,2017,19,1049,NA,987,62,6.3
Finlande,FIN,2017,20,999,NA,982,17,1.7
Finlande,FIN,2017,21,995,NA,964,31,3.2
Finlande,FIN,2017,22,980,NA,951,29,3
Finlande,FIN,2017,23,1014,NA,981,33,3.4
Finlande,FIN,2017,24,1021,NA,956,65,6.8
Finlande,FIN,2017,25,993,NA,962,31,3.2
Finlande,FIN,2017,26,993,NA,957,36,3.8
Finlande,FIN,2017,27,929,NA,928,1,0.1
Finlande,FIN,2017,28,921,NA,958,-37,-3.9
Finlande,FIN,2017,29,925,NA,974,-49,-5
Finlande,FIN,2017,30,944,NA,991,-47,-4.7
Finlande,FIN,2017,31,923,NA,952,-29,-3
Finlande,FIN,2017,32,954,NA,938,16,1.7
Finlande,FIN,2017,33,943,NA,949,-6,-0.6
Finlande,FIN,2017,34,906,NA,962,-56,-5.8
Finlande,FIN,2017,35,954,NA,964,-10,-1
Finlande,FIN,2017,36,1001,NA,980,21,2.1
Finlande,FIN,2017,37,1040,NA,965,75,7.8
Finlande,FIN,2017,38,940,NA,989,-49,-5
Finlande,FIN,2017,39,974,NA,1004,-30,-3
Finlande,FIN,2017,40,1030,NA,1031,-1,-0.1
Finlande,FIN,2017,41,964,NA,1033,-69,-6.7
Finlande,FIN,2017,42,1024,NA,1013,11,1.1
Finlande,FIN,2017,43,1024,NA,1032,-8,-0.8
Finlande,FIN,2017,44,1034,NA,1049,-15,-1.4
Finlande,FIN,2017,45,977,NA,1019,-42,-4.1
Finlande,FIN,2017,46,966,NA,992,-26,-2.6
Finlande,FIN,2017,47,998,NA,1016,-18,-1.8
Finlande,FIN,2017,48,988,NA,1024,-36,-3.5
Finlande,FIN,2017,49,1014,NA,1052,-38,-3.6
Finlande,FIN,2017,50,1056,NA,1061,-5,-0.5
Finlande,FIN,2017,51,1112,NA,1106,6,0.5
Finlande,FIN,2017,52,1103,NA,1176,-73,-6.2
Finlande,FIN,2018,1,1072,NA,1186,-114,-9.6
Finlande,FIN,2018,2,1091,NA,1186,-95,-8
Finlande,FIN,2018,3,1083,NA,1178,-95,-8.1
Finlande,FIN,2018,4,1131,NA,1149,-18,-1.6
Finlande,FIN,2018,5,1186,NA,1156,30,2.6
Finlande,FIN,2018,6,1110,NA,1138,-28,-2.5
Finlande,FIN,2018,7,1143,NA,1100,43,3.9
Finlande,FIN,2018,8,1173,NA,1100,73,6.6
Finlande,FIN,2018,9,1247,NA,1119,128,11.4
Finlande,FIN,2018,10,1223,NA,1095,128,11.7
Finlande,FIN,2018,11,1251,NA,1117,134,12
Finlande,FIN,2018,12,1216,NA,1106,110,9.9
Finlande,FIN,2018,13,1154,NA,1077,77,7.1
Finlande,FIN,2018,14,1243,NA,1079,164,15.2
Finlande,FIN,2018,15,1096,NA,1040,56,5.4
Finlande,FIN,2018,16,1110,NA,1062,48,4.5
Finlande,FIN,2018,17,1027,NA,1000,27,2.7
Finlande,FIN,2018,18,1023,NA,1042,-19,-1.8
Finlande,FIN,2018,19,980,NA,987,-7,-0.7
Finlande,FIN,2018,20,973,NA,982,-9,-0.9
Finlande,FIN,2018,21,909,NA,964,-55,-5.7
Finlande,FIN,2018,22,926,NA,951,-25,-2.6
Finlande,FIN,2018,23,944,NA,981,-37,-3.8
Finlande,FIN,2018,24,921,NA,956,-35,-3.7
Finlande,FIN,2018,25,954,NA,962,-8,-0.8
